29 Jun 2001,50.51
02 Jul 2001,50.67
03 Jul 2001,50.50
04 Jul 2001,50.80
05 Jul 2001,50.57
06 Jul 2001,50.67
09 Jul 2001,50.98
10 Jul 2001,50.97
11 Jul 2001,50.98
12 Jul 2001,50.32
13 Jul 2001,50.38
16 Jul 2001,50.91
17 Jul 2001,51.03
18 Jul 2001,50.81
19 Jul 2001,51.43
20 Jul 2001,51.01
23 Jul 2001,50.46
24 Jul 2001,50.98
25 Jul 2001,51.19
26 Jul 2001,51.02
27 Jul 2001,50.94
30 Jul 2001,50.95
31 Jul 2001,51.62
01 Aug 2001,51.71
02 Aug 2001,51.88
03 Aug 2001,52.02
06 Aug 2001,51.70
07 Aug 2001,51.94
08 Aug 2001,51.82
09 Aug 2001,52.40
10 Aug 2001,51.85
13 Aug 2001,51.91
14 Aug 2001,52.38
15 Aug 2001,52.57
16 Aug 2001,52.05
17 Aug 2001,52.05
20 Aug 2001,52.95
21 Aug 2001,52.74
22 Aug 2001,52.63
23 Aug 2001,52.99
24 Aug 2001,52.80
27 Aug 2001,52.94
28 Aug 2001,52.45
29 Aug 2001,52.84
30 Aug 2001,52.82
31 Aug 2001,52.80
03 Sep 2001,52.28
04 Sep 2001,51.82
05 Sep 2001,51.62
06 Sep 2001,52.16
07 Sep 2001,52.28
10 Sep 2001,52.17
11 Sep 2001,52.16
12 Sep 2001,51.26
13 Sep 2001,50.95
14 Sep 2001,50.30
17 Sep 2001,49.54
18 Sep 2001,48.56
19 Sep 2001,48.36
20 Sep 2001,48.32
21 Sep 2001,47.81
24 Sep 2001,46.80
25 Sep 2001,47.30
26 Sep 2001,47.87
27 Sep 2001,47.72
28 Sep 2001,48.03
01 Oct 2001,48.64
02 Oct 2001,48.92
03 Oct 2001,48.84
04 Oct 2001,49.11
05 Oct 2001,49.50
08 Oct 2001,49.82
09 Oct 2001,49.93
10 Oct 2001,49.57
11 Oct 2001,49.73
12 Oct 2001,50.46
15 Oct 2001,50.86
16 Oct 2001,50.88
17 Oct 2001,50.83
18 Oct 2001,50.70
19 Oct 2001,50.42
23 Oct 2001,51.32
24 Oct 2001,51.39
25 Oct 2001,51.39
26 Oct 2001,50.67
29 Oct 2001,50.41
30 Oct 2001,50.55
31 Oct 2001,50.42
01 Nov 2001,50.34
02 Nov 2001,50.70
05 Nov 2001,50.52
06 Nov 2001,50.57
07 Nov 2001,50.86
08 Nov 2001,50.82
09 Nov 2001,50.49
12 Nov 2001,50.90
13 Nov 2001,50.94
14 Nov 2001,51.33
15 Nov 2001,51.04
16 Nov 2001,51.06
19 Nov 2001,51.13
20 Nov 2001,51.35
21 Nov 2001,50.95
22 Nov 2001,50.51
23 Nov 2001,50.83
26 Nov 2001,51.22
27 Nov 2001,51.21
28 Nov 2001,51.50
29 Nov 2001,51.00
30 Nov 2001,51.09
03 Dec 2001,51.47
04 Dec 2001,51.38
05 Dec 2001,51.17
06 Dec 2001,51.54
07 Dec 2001,52.00
10 Dec 2001,52.02
11 Dec 2001,52.23
12 Dec 2001,52.58
13 Dec 2001,53.03
14 Dec 2001,52.80
17 Dec 2001,53.35
18 Dec 2001,53.06
19 Dec 2001,53.28
20 Dec 2001,53.15
21 Dec 2001,52.91
24 Dec 2001,53.73
27 Dec 2001,54.32
28 Dec 2001,54.73
31 Dec 2001,54.53
03 Jan 2002,55.81
04 Jan 2002,55.91
07 Jan 2002,56.24
08 Jan 2002,56.04
09 Jan 2002,57.16
10 Jan 2002,57.02
11 Jan 2002,56.40
14 Jan 2002,55.79
15 Jan 2002,55.76
16 Jan 2002,55.38
17 Jan 2002,55.48
18 Jan 2002,55.96
21 Jan 2002,56.19
22 Jan 2002,56.95
23 Jan 2002,57.46
24 Jan 2002,57.45
25 Jan 2002,57.53
28 Jan 2002,57.19
29 Jan 2002,56.45
30 Jan 2002,56.03
31 Jan 2002,55.30
01 Feb 2002,56.09
04 Feb 2002,55.47
05 Feb 2002,55.30
07 Feb 2002,55.71
08 Feb 2002,55.73
11 Feb 2002,56.50
12 Feb 2002,56.06
13 Feb 2002,55.40
14 Feb 2002,55.72
15 Feb 2002,55.73
18 Feb 2002,56.05
19 Feb 2002,56.03
20 Feb 2002,56.36
21 Feb 2002,56.21
22 Feb 2002,56.25
25 Feb 2002,55.99
26 Feb 2002,55.81
27 Feb 2002,56.21
28 Feb 2002,56.32
01 Mar 2002,56.21
04 Mar 2002,56.88
05 Mar 2002,56.20
06 Mar 2002,56.24
07 Mar 2002,56.03
08 Mar 2002,54.85
11 Mar 2002,55.18
12 Mar 2002,54.99
13 Mar 2002,55.40
14 Mar 2002,55.59
15 Mar 2002,55.75
18 Mar 2002,56.40
19 Mar 2002,57.15
20 Mar 2002,57.22
21 Mar 2002,57.81
22 Mar 2002,57.92
25 Mar 2002,58.18
26 Mar 2002,58.33
27 Mar 2002,58.08
28 Mar 2002,57.86
02 Apr 2002,58.92
03 Apr 2002,58.67
04 Apr 2002,58.36
05 Apr 2002,58.41
08 Apr 2002,57.44
09 Apr 2002,57.24
10 Apr 2002,56.99
11 Apr 2002,57.49
12 Apr 2002,58.35
15 Apr 2002,58.21
16 Apr 2002,57.96
17 Apr 2002,57.87
18 Apr 2002,58.26
19 Apr 2002,58.14
22 Apr 2002,58.37
23 Apr 2002,58.32
24 Apr 2002,57.95
26 Apr 2002,57.69
29 Apr 2002,57.66
30 Apr 2002,57.32
01 May 2002,57.57
02 May 2002,57.18
03 May 2002,56.96
06 May 2002,57.08
07 May 2002,57.04
08 May 2002,57.52
09 May 2002,57.87
10 May 2002,57.98
13 May 2002,57.70
14 May 2002,58.21
15 May 2002,58.85
16 May 2002,58.59
17 May 2002,58.89
20 May 2002,58.43
21 May 2002,58.48
22 May 2002,57.98
23 May 2002,58.77
24 May 2002,58.60
27 May 2002,58.69
28 May 2002,59.09
29 May 2002,59.25
30 May 2002,59.25
31 May 2002,58.65
04 Jun 2002,60.20
05 Jun 2002,60.95
06 Jun 2002,61.02
07 Jun 2002,61.02
10 Jun 2002,60.60
11 Jun 2002,60.72
12 Jun 2002,61.25
13 Jun 2002,62.00
14 Jun 2002,60.97
17 Jun 2002,60.22
18 Jun 2002,60.09
19 Jun 2002,60.58
20 Jun 2002,60.37
21 Jun 2002,60.78
24 Jun 2002,60.44
25 Jun 2002,59.86
26 Jun 2002,60.09
27 Jun 2002,58.63
28 Jun 2002,58.84
01 Jul 2002,58.19
02 Jul 2002,58.47
03 Jul 2002,58.66
04 Jul 2002,58.48
05 Jul 2002,58.05
08 Jul 2002,58.25
09 Jul 2002,58.21
10 Jul 2002,58.13
11 Jul 2002,57.51
12 Jul 2002,56.60
15 Jul 2002,56.87
16 Jul 2002,56.36
17 Jul 2002,56.40
18 Jul 2002,56.10
19 Jul 2002,56.28
22 Jul 2002,56.41
23 Jul 2002,55.76
24 Jul 2002,55.67
25 Jul 2002,54.92
26 Jul 2002,54.55
29 Jul 2002,55.45
30 Jul 2002,56.05
31 Jul 2002,56.25
01 Aug 2002,55.67
02 Aug 2002,54.97
05 Aug 2002,55.08
06 Aug 2002,54.69
07 Aug 2002,54.77
08 Aug 2002,54.74
09 Aug 2002,55.15
12 Aug 2002,54.83
13 Aug 2002,55.14
14 Aug 2002,54.13
15 Aug 2002,54.13
16 Aug 2002,54.81
19 Aug 2002,55.05
20 Aug 2002,55.33
21 Aug 2002,55.75
22 Aug 2002,55.37
23 Aug 2002,55.98
26 Aug 2002,55.88
27 Aug 2002,56.18
28 Aug 2002,56.00
29 Aug 2002,55.81
30 Aug 2002,55.44
02 Sep 2002,55.55
03 Sep 2002,55.47
04 Sep 2002,54.59
05 Sep 2002,54.89
06 Sep 2002,55.09
09 Sep 2002,55.70
10 Sep 2002,55.88
11 Sep 2002,56.21
12 Sep 2002,56.78
13 Sep 2002,56.96
16 Sep 2002,57.51
17 Sep 2002,57.72
18 Sep 2002,57.34
19 Sep 2002,57.24
20 Sep 2002,57.54
23 Sep 2002,57.95
24 Sep 2002,57.97
25 Sep 2002,58.08
26 Sep 2002,58.06
27 Sep 2002,57.45
30 Sep 2002,57.59
01 Oct 2002,57.25
02 Oct 2002,58.21
03 Oct 2002,58.11
04 Oct 2002,58.41
07 Oct 2002,59.00
08 Oct 2002,60.08
09 Oct 2002,59.83
10 Oct 2002,59.27
11 Oct 2002,59.27
14 Oct 2002,59.63
15 Oct 2002,59.43
16 Oct 2002,59.77
17 Oct 2002,59.74
18 Oct 2002,60.31
21 Oct 2002,60.41
22 Oct 2002,60.45
23 Oct 2002,60.44
24 Oct 2002,60.35
25 Oct 2002,60.54
29 Oct 2002,60.44
30 Oct 2002,59.91
31 Oct 2002,59.39
01 Nov 2002,59.56
04 Nov 2002,60.16
05 Nov 2002,60.84
06 Nov 2002,60.35
07 Nov 2002,60.70
08 Nov 2002,60.71
11 Nov 2002,59.34
12 Nov 2002,59.07
13 Nov 2002,59.02
14 Nov 2002,59.77
15 Nov 2002,60.37
18 Nov 2002,60.04
19 Nov 2002,60.15
20 Nov 2002,60.72
21 Nov 2002,61.20
22 Nov 2002,61.72
25 Nov 2002,61.91
26 Nov 2002,60.94
27 Nov 2002,60.33
28 Nov 2002,60.43
29 Nov 2002,60.60
02 Dec 2002,61.24
03 Dec 2002,62.05
04 Dec 2002,62.11
